event_url,partner_name,total_partner_amount,prize_title,prize_amount,description,prize_breakdown
https://ethglobal.com/events/superhack2024,Goldsky,5000,Best use of Goldsky,5000,N/A,"1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
https://ethglobal.com/events/superhack2024,Tenderly,5000,Build a dapp with Virtual TestNets,5000,N/A,N/A
https://ethglobal.com/events/superhack2024,Farcaster,5000,Best use of Frames on the Superchain,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/superhack2024,Alchemy,5000,Best Consumer App Built with Alchemy Embedded Accounts,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/superhack2024,Chainlink,5000,Best use of Chainlink CCIP,5000,N/A,N/A
https://ethglobal.com/events/brussels,Worldcoin,20000,Best Use of World ID,10000,N/A,"1st Prize: $4,000 | 2nd Prize: $3,000 | 3rd Prize: $2,000 | Honorable Mention: $1,000"
https://ethglobal.com/events/brussels,Worldcoin,20000,Most Creative Use Case,2500,N/A,N/A
https://ethglobal.com/events/brussels,Worldcoin,20000,Best Governance App,2500,N/A,N/A
https://ethglobal.com/events/brussels,Worldcoin,20000,Best Public Goods Use Case,2500,N/A,N/A
https://ethglobal.com/events/brussels,Worldcoin,20000,Pool Prize,2500,N/A,N/A
https://ethglobal.com/events/brussels,Arbitrum,20000,Stylus Project,7000,N/A,"1st place: $3,500 | 2nd place: $2,000 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,Arbitrum,20000,Best Orbit Chain Project,7000,N/A,"1st place: $3,500 | 2nd place: $2,000 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,Arbitrum,20000,Best General Project Built on Arbitrum Technology,6000,N/A,N/A
https://ethglobal.com/events/brussels,PancakeSwap,20000,Best use of Hook return delta,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,PancakeSwap,20000,Innovative DeFi apps,8000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,PancakeSwap,20000,Most creative hook ideas,8000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,Uniswap Foundation,20000,"Hooks, Hooks, and Hooks",10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/brussels,Uniswap Foundation,20000,Integrations,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Uniswap Foundation,20000,Research and Experimentation,4000,N/A,"1st place: $2,000 | 2nd place: $1,250 | 3rd place: $750"
https://ethglobal.com/events/brussels,Polygon,20000,Best ZK dApp,8000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,500 | 4th place: $500 x 2 | 5th place: $250 x 2"
https://ethglobal.com/events/brussels,Polygon,20000,Unified Bridge zkEVM Extension,4000,N/A,"1st place: $2,000 | 2nd place: $1,200 | 3rd place: $400 x 2"
https://ethglobal.com/events/brussels,Polygon,20000,Best Use of Polygon CDK,8000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,500 | 4th place: $1,000 | 5th place: $500"
https://ethglobal.com/events/brussels,Blockscout,20000,Best use of Blockscout Block Explorer,10000,N/A,"1st place: $2,500 | 2nd place: $2,000 | 3rd place: $2,000 | 4th place: $2,000 | 5th place: $1,500"
https://ethglobal.com/events/brussels,Avail,15000,Best use of Polygon CDK / Arbitrum Orbit / Stackr SDK with Avail DA,7500,N/A,"1st place: $3,000 | 1st place: $2,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Avail,15000,Build with Avail,5500,N/A,N/A
https://ethglobal.com/events/brussels,Avail,15000,Best project to deploy on Avail powered Rollup (OP) Testnet,1000,N/A,N/A
https://ethglobal.com/events/brussels,Avail,15000,Best Core Tooling project,4000,N/A,N/A
https://ethglobal.com/events/brussels,Dynamic,10000,Best Cross Chain Experience,2000,N/A,N/A
https://ethglobal.com/events/brussels,Dynamic,10000,Abstract Away Crypto,2000,N/A,N/A
https://ethglobal.com/events/brussels,Dynamic,10000,Best SocialFi Project,2000,N/A,N/A
https://ethglobal.com/events/brussels,Dynamic,10000,Best Integration,2000,N/A,N/A
https://ethglobal.com/events/brussels,Dynamic,10000,Most Entertaining/Fun Experience,2000,N/A,N/A
https://ethglobal.com/events/brussels,1inch,10000,Innovative Application on top of 1inch Network's Fusion 2.0 API,3500,N/A,N/A
https://ethglobal.com/events/brussels,1inch,10000,Enhance your app with 1inch Developer Portal APIs,4500,N/A,N/A
https://ethglobal.com/events/brussels,1inch,10000,Innovative Solutions on top of 1inch Network's Token Plugins,2000,N/A,N/A
https://ethglobal.com/events/brussels,Zircuit,10000,Best Project on Zircuit,2500,N/A,N/A
https://ethglobal.com/events/brussels,Zircuit,10000,Best Zircuit Integration or Analytics,1875,N/A,N/A
https://ethglobal.com/events/brussels,Zircuit,10000,Best DeFi Project on Zircuit,1875,N/A,N/A
https://ethglobal.com/events/brussels,Zircuit,10000,"Best Gaming, NFT, or Social Project on Zircuit",1875,N/A,N/A
https://ethglobal.com/events/brussels,Zircuit,10000,Most Creative Project Deployed on Zircuit,1875,N/A,N/A
https://ethglobal.com/events/brussels,Rootstock,10000,Best DeFi dApp on Rootstock,4000,N/A,N/A
https://ethglobal.com/events/brussels,Rootstock,10000,Best Runes or Ordinals project on Rootstock,3000,N/A,N/A
https://ethglobal.com/events/brussels,Rootstock,10000,Best use of Rootstock Blockchain,3000,N/A,N/A
https://ethglobal.com/events/brussels,Rootstock,10000,Best Cross-chain Interoperability project,1500,N/A,N/A
https://ethglobal.com/events/brussels,Rootstock,10000,Best Freestyle use on Rootstock,1000,N/A,N/A
https://ethglobal.com/events/brussels,Web3Auth,10000,Best Use of Web3Auth Single Factor Auth Web SDKs,2000,N/A,N/A
https://ethglobal.com/events/brussels,Web3Auth,10000,Best Use of Web3Auth Plug and Play Web SDKs,2000,N/A,N/A
https://ethglobal.com/events/brussels,Web3Auth,10000,Best Use of Web3Auth Mobile/ Gaming SDKs,2000,N/A,N/A
https://ethglobal.com/events/brussels,Web3Auth,10000,Grand Prize for Overall Best Web3Auth Integration,3000,N/A,N/A
https://ethglobal.com/events/brussels,Web3Auth,10000,Best Use of Web3Auth Global Account,1000,N/A,N/A
https://ethglobal.com/events/brussels,Hyperlane,10000,Best Use of Hyperlane,3000,N/A,N/A
https://ethglobal.com/events/brussels,Hyperlane,10000,Best Infrastructure,3000,N/A,N/A
https://ethglobal.com/events/brussels,Hyperlane,10000,Most Creative use of Hyperlane,2000,N/A,N/A
https://ethglobal.com/events/brussels,Hyperlane,10000,Best Application,2000,N/A,N/A
https://ethglobal.com/events/brussels,Circle,10000,Best Application for Cross-Border Payments,2000,N/A,N/A
https://ethglobal.com/events/brussels,Circle,10000,Best Application for Dollar Access,2000,N/A,N/A
https://ethglobal.com/events/brussels,Circle,10000,Best Application for Crypto Capital Markets,2000,N/A,N/A
https://ethglobal.com/events/brussels,Circle,10000,Best Applications for Emerging Use Cases,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,Nethermind,10000,Best zkML project,1750,N/A,N/A
https://ethglobal.com/events/brussels,Nethermind,10000,Best Security Driven Development,2750,N/A,N/A
https://ethglobal.com/events/brussels,Nethermind,10000,Preconfirmations Innovation,4500,N/A,N/A
https://ethglobal.com/events/brussels,Nethermind,10000,Large Scale Compute,1000,N/A,N/A
https://ethglobal.com/events/brussels,Base,10000,Best use of Smart Wallet,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Base,10000,Based and Consumed - Best Consumer App UX,2000,N/A,N/A
https://ethglobal.com/events/brussels,Base,10000,Based and Institutionalized - best corporate/business app UX,2000,N/A,N/A
https://ethglobal.com/events/brussels,Safe,10000,Best app integrating ERC-7579 Safe Smart Accounts,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,Safe,10000,Best app integrating Passkeys with the Safe Smart Account,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,Safe,10000,Best app integrating Safe (wildcard),2000,N/A,N/A
https://ethglobal.com/events/brussels,The Graph,10000,Best New Subgraph,5400,N/A,"3rd place: $1,300 | 1st place: $2,400 | 2nd place: $1,700"
https://ethglobal.com/events/brussels,The Graph,10000,Best Use of Subgraph,3800,N/A,"1st place: $2,300 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,The Graph,10000,Best Use of Substreams,800,N/A,N/A
https://ethglobal.com/events/brussels,Circles,10000,Build with Circles SDK,4000,N/A,N/A
https://ethglobal.com/events/brussels,Circles,10000,Build with AI Agents,4000,N/A,N/A
https://ethglobal.com/events/brussels,Circles,10000,Best innovative use case for Circles + AI integrated together,2000,N/A,N/A
https://ethglobal.com/events/brussels,ApeCoin,10000,Best Infra project built on ApeChain,4000,N/A,N/A
https://ethglobal.com/events/brussels,ApeCoin,10000,Best Dapp,4000,N/A,N/A
https://ethglobal.com/events/brussels,ApeCoin,10000,Honorable Mention,2000,N/A,N/A
https://ethglobal.com/events/brussels,Chronicle Protocol,10000,DeFi Track,4700,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $700"
https://ethglobal.com/events/brussels,Chronicle Protocol,10000,Innovation Track,4700,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $700"
https://ethglobal.com/events/brussels,Chronicle Protocol,10000,Education Track,600,N/A,1st place: $350 | 2nd place: $250
https://ethglobal.com/events/brussels,Pyth Network,10000,Contribution Track,1000,N/A,N/A
https://ethglobal.com/events/brussels,Pyth Network,10000,Most Innovative use of Pyth pull oracle (Price Feeds),7000,N/A,"1st place: $4,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Pyth Network,10000,Most Innovative use of Pyth pull oracle (Entropy),2000,N/A,N/A
https://ethglobal.com/events/brussels,Inco Network,10000,Best Gaming dApp,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Inco Network,10000,Open Innovation,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/brussels,Chainlink,10000,Best use of Chainlink CCIP,6000,N/A,N/A
https://ethglobal.com/events/brussels,Chainlink,10000,Connect the World with Chainlink,4000,N/A,N/A
https://ethglobal.com/events/brussels,Celo,10000,Best dApps Built for MiniPay,7500,N/A,"1st place: $3,500 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,Celo,10000,"Best use of stable gas currency (USDC, USDT, cUSD)",2500,N/A,"1st place: $1,500 | 2nd place: $1,000"
https://ethglobal.com/events/brussels,Scroll,10000,Best Build Reading L1 State with L1SLOAD,4000,N/A,N/A
https://ethglobal.com/events/brussels,Scroll,10000,Best Project on Scroll,6000,N/A,"Winner: $3,000 | Runner-up: $1,500 x 2"
https://ethglobal.com/events/brussels,Morph,10000,Consumer Centric Track,7000,N/A,"1st place: $3,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/brussels,Morph,10000,Innovation Track,3000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/brussels,Galadriel,10000,Best on-chain AI agent(s),6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Galadriel,10000,Multi Agent System Bounty,4000,N/A,N/A
https://ethglobal.com/events/brussels,NEAR Protocol,10000,Chain Signatures: Cross-Chain Without Bridges,5000,N/A,N/A
https://ethglobal.com/events/brussels,NEAR Protocol,10000,User owned AI is Near,5000,N/A,N/A
https://ethglobal.com/events/brussels,Flare Network,10000,Best DApp utilizing Flare's enshrined price oracle & LayerZero V2,7000,N/A,N/A
https://ethglobal.com/events/brussels,Flare Network,10000,Most Innovative Application using Flares Data Protocols,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/brussels,Zerion,10000,Best build on ZER Network or Zerion API,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $1,500 x 2"
https://ethglobal.com/events/brussels,ENS,10000,Best use of ENS,10000,N/A,"1st place: $3,000 | 2nd place: $2,500 | 3rd place: $2,000 | 4th place: $1,500 | 5th place: $1,000"
https://ethglobal.com/events/brussels,Ethereum Foundation,6713,Best Overall Use Case of TLSNotary,1677,N/A,N/A
https://ethglobal.com/events/brussels,Ethereum Foundation,6713,Prize Pool for Plugin Developers,1036,N/A,N/A
https://ethglobal.com/events/brussels,Ethereum Foundation,6713,Best Overall Use Case or Research with ZK Email,4000,N/A,"1st place: $1,500 | 2nd place: $750 x 2 | 3rd place: $500 x 2"
https://ethglobal.com/events/brussels,Nillion,5000,Best Blind AI project on Nillion,3000,N/A,N/A
https://ethglobal.com/events/brussels,Nillion,5000,Best Blind App on Nillion,1000,N/A,N/A
https://ethglobal.com/events/brussels,Nillion,5000,Best Nillion Tool or Blockchain Integration,1000,N/A,N/A
https://ethglobal.com/events/brussels,WalletConnect,5000,Best project building with WalletConnect's AppKit,1,N/A,N/A
https://ethglobal.com/events/brussels,WalletConnect,5000,Best projects building with WalletConnect's AppKit,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Neon EVM,5000,Best Use Case of Neon EVM Composability Feature,3500,N/A,"1st place: $2,200 | 2nd place: $1,300 | 3rd place: $500"
https://ethglobal.com/events/brussels,Neon EVM,5000,Best Use Case of Neon EVM,1500,N/A,N/A
https://ethglobal.com/events/brussels,NounsDAO,5000,Build with $nouns,5000,N/A,"1st Place: $2,500 | 2nd Place: $1,500 | 3rd Place: $1,000"
https://ethglobal.com/events/brussels,MetaMask & Linea,5000,Best use of Linea and MetaMask,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,INTMAX,5000,Rewarding contributions to privacy,5000,N/A,N/A
https://ethglobal.com/events/brussels,Fhenix,5000,Best use of Fhenix Stack,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/brussels,Privy,1000,Most engaging consumer app experience,1000,N/A,N/A
https://ethglobal.com/events/starkhack,Starknet Foundation,20000,Seed Grant Program,25000,N/A,N/A
https://ethglobal.com/events/starkhack,Cartridge,15000,Starkware General Dojo Prize!,10000,N/A,N/A
https://ethglobal.com/events/starkhack,Cartridge,15000,Deploy with Slot!,2500,N/A,N/A
https://ethglobal.com/events/starkhack,Cartridge,15000,Onboard with Controller,2500,N/A,N/A
https://ethglobal.com/events/starkhack,Voyager,6000,Voyager API,6000,N/A,N/A
https://ethglobal.com/events/starkhack,Dynamic,5000,Best cross chain project utilizing Dynamic,1000,N/A,N/A
https://ethglobal.com/events/starkhack,Dynamic,5000,Best implementation of Dynamic,1000,N/A,N/A
https://ethglobal.com/events/starkhack,Dynamic,5000,Pool for projects which use Dynamic,3000,N/A,N/A
https://ethglobal.com/events/starkhack,Herodotus,5000,Best Storage Proof Tooling,1500,N/A,N/A
https://ethglobal.com/events/starkhack,Herodotus,5000,Best Use of Storage Proof API,1500,N/A,N/A
https://ethglobal.com/events/starkhack,Herodotus,5000,Prove Bitcoin Balance on StarkNet,2000,N/A,N/A
https://ethglobal.com/events/starkhack,Nethermind,4000,Best use of AI in onchain games,2000,N/A,N/A
https://ethglobal.com/events/starkhack,Nethermind,4000,Best integration of AI in transaction simulation,2000,N/A,N/A
https://ethglobal.com/events/starkhack,Nethermind,4000,Best Runner Up Integration of AI in transaction simulation,2000,N/A,N/A
https://ethglobal.com/events/starkhack,Argent,1000,The future of web3 is mobile,500,N/A,N/A
https://ethglobal.com/events/starkhack,Argent,1000,One multisig to rule them all,2000,N/A,N/A
https://ethglobal.com/events/starkhack,Argent,1000,Innovative idea built on top of Argent,500,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Best use of Filecoin or the FVM,24000,N/A,"1st place: $10,000 | 2nd place: $8,000 | 3rd place: $3,000 x 2"
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Honorable Mentions,6000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Data dApps,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Stablecoin Payments for Paid Storage Deals,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Storage & Retrieval Provider Tooling,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,AI Related Tools,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Filecoin,40000,Privacy Tools,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Lit Protocol,10000,Best Use of Sign/Decrypt Within a Lit Action,8000,N/A,"1st place: $5,000 | 2nd place: $3,000"
https://ethglobal.com/events/hackfs2024,Lit Protocol,10000,Participation Prize,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Fluence,10000,Best Contributions To Improving The Fluence Marketplace,3000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Fluence,10000,Best Use Of Fluence Compute,7000,N/A,"1st place: $3,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/hackfs2024,Galadriel,10000,The best on-chain AI agent(s) built on Galadriel Devnet,10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/hackfs2024,Mona,10000,Best implementation of MONAs SDK for a gaming environment.,10000,N/A,"Grand Prize: $5,000 | Top Prize: $3,000 | Honorable Mention: $2,000"
https://ethglobal.com/events/hackfs2024,Powerloom,5000,IPFS Power-Up: Snapshotter Node Library Enhancement,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Powerloom,5000,Best Data Archival Project,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Powerloom,5000,Powerloom DataStar,1000,N/A,N/A
https://ethglobal.com/events/hackfs2024,CoopHive,5000,Best Use of Public Datasets on Filecoin or IPFS,1000,N/A,N/A
https://ethglobal.com/events/hackfs2024,CoopHive,5000,Best Use of CoopHive for AI Applications,1500,N/A,N/A
https://ethglobal.com/events/hackfs2024,CoopHive,5000,Best Uses Cases Utilizing Latent Computing Power,2500,N/A,N/A
https://ethglobal.com/events/hackfs2024,Huddle01,5000,SocialFi,1500,N/A,N/A
https://ethglobal.com/events/hackfs2024,Huddle01,5000,AI Track,2000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Huddle01,5000,Open Innovation,1500,N/A,N/A
https://ethglobal.com/events/hackfs2024,Fleek,5000,Best use of Fleek,4500,N/A,"1st place: $2,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/hackfs2024,Fleek,5000,Pool Prize,500,N/A,N/A
https://ethglobal.com/events/hackfs2024,ENS,5000,Best use of ENS,3500,N/A,"1st place: $2,000 | 2nd place: $1,500"
https://ethglobal.com/events/hackfs2024,ENS,5000,Best decentralised website,1500,N/A,N/A
https://ethglobal.com/events/hackfs2024,Starknet,5000,Starknet Application Innovation Award,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/hackfs2024,Zondax,5000,Best Use of Beryx,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $500 x 2"
https://ethglobal.com/events/hackfs2024,Squid Router,5000,Best use of Squid,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/hackfs2024,Lilypad,5000,Best Lilypad Tooling or Use of Lilypad,5500,N/A,"4th place: $500 | 1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/hackfs2024,Chainsafe,2500,Best SDK Extension,1000,N/A,N/A
https://ethglobal.com/events/hackfs2024,Chainsafe,2500,Best Marketplace Implementation,750,N/A,N/A
https://ethglobal.com/events/hackfs2024,Chainsafe,2500,Best Lootbox Implementation,750,N/A,N/A
https://ethglobal.com/events/sydney,Worldcoin,20000,Best World ID Usage,10000,N/A,"1st Prize: $4,000 | 2nd Prize: $3,000 | 3rd Prize: $2,000 | Honorable Mention: $1,000"
https://ethglobal.com/events/sydney,Worldcoin,20000,Most Creative Use Case,2500,N/A,N/A
https://ethglobal.com/events/sydney,Worldcoin,20000,Best Governance App,2500,N/A,N/A
https://ethglobal.com/events/sydney,Worldcoin,20000,Best Public Goods Use Case,2500,N/A,N/A
https://ethglobal.com/events/sydney,Worldcoin,20000,Pool Prize,2500,N/A,N/A
https://ethglobal.com/events/sydney,Mantle,10000,DEFI,2500,N/A,N/A
https://ethglobal.com/events/sydney,Mantle,10000,"Best NFT, Gaming or Social Project",2500,N/A,N/A
https://ethglobal.com/events/sydney,Mantle,10000,Best Infra and Tooling Project,2500,N/A,N/A
https://ethglobal.com/events/sydney,Mantle,10000,Best UX Project,2500,N/A,N/A
https://ethglobal.com/events/sydney,Chainlink,10000,Best use of Chainlink CCIP,5000,N/A,N/A
https://ethglobal.com/events/sydney,Chainlink,10000,Connect the World with Chainlink,5000,N/A,N/A
https://ethglobal.com/events/sydney,Unlimit,10000,Best Use Case of Unlimit Crypto,10000,N/A,N/A
https://ethglobal.com/events/sydney,Nethermind,5000,AI integration in blockchain,2000,N/A,N/A
https://ethglobal.com/events/sydney,Nethermind,5000,Zero-Knowledge (ZK) innovations,2000,N/A,N/A
https://ethglobal.com/events/sydney,Nethermind,5000,Data Availability and Blobspace,1000,N/A,N/A
https://ethglobal.com/events/sydney,dabl.club,5000,Launch an MVP on Polygon Cardona,2500,N/A,"1st place: $1,250 | 2nd place: $750 | 3rd place: $500"
https://ethglobal.com/events/sydney,dabl.club,5000,Zero Knowledge Bounty,2500,N/A,"1st place: $1,250 | 2nd place: $750 | 3rd place: $500"
https://ethglobal.com/events/sydney,Base,5000,Build an Onchain Product,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/sydney,Base,5000,Best use of 4337 Account Abstraction,2000,N/A,"1st place: $1,500 | 2nd place: $500"
https://ethglobal.com/events/sydney,Avail,5000,Best dApp deployed on Avail-powered Rollup,3000,N/A,N/A
https://ethglobal.com/events/sydney,Avail,5000,Best appchain/rollup/project built with Avail DA,2000,N/A,N/A
https://ethglobal.com/events/sydney,NounsDAO,5000,Best Nounish Public Goods,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sydney,Openmesh Network,2500,Contribution Award,1000,N/A,N/A
https://ethglobal.com/events/sydney,Openmesh Network,2500,Challenge 2: Chainlink Node Nix package for Xnode,750,N/A,N/A
https://ethglobal.com/events/sydney,Openmesh Network,2500,Challenge 3: The Graph Node Nix package for Xnode,750,N/A,N/A
https://ethglobal.com/events/sydney,Lilypad,2000,Best Lilypad Tooling or Use of Lilypad,2000,N/A,1st place: $900 | 2nd place: $700 | 3rd place: $400
https://ethglobal.com/events/scaling2024,Arbitrum,20000,Stylus Project,6000,N/A,"1st place: $4,000 | 2nd place: $2,000"
https://ethglobal.com/events/scaling2024,Arbitrum,20000,Best Use of Arbitrum Tech/Best Infrastructure,6000,N/A,"1st place: $4,000 | 2nd place: $2,000"
https://ethglobal.com/events/scaling2024,Arbitrum,20000,DeSoc,3000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/scaling2024,Arbitrum,20000,Most Original,2000,N/A,"1st place: $1,500 | 2nd place: $500"
https://ethglobal.com/events/scaling2024,Arbitrum,20000,Qualifying Arbitrum Submissions,3000,N/A,N/A
https://ethglobal.com/events/scaling2024,Sign Protocol,20000,Most Creative Use Case,4100,N/A,"1st place: $1,400 | 2nd place: $1,100 | 3rd place: $900 | 4th place: $700"
https://ethglobal.com/events/scaling2024,Sign Protocol,20000,Best UX (User Experience),4100,N/A,"1st place: $1,400 | 2nd place: $1,100 | 3rd place: $900 | 4th place: $700"
https://ethglobal.com/events/scaling2024,Sign Protocol,20000,Technical Excellence,4100,N/A,"1st place: $1,400 | 2nd place: $1,100 | 3rd place: $900 | 4th place: $700"
https://ethglobal.com/events/scaling2024,Sign Protocol,20000,Overall Best Project,7700,N/A,"1st place: $2,200 | 2nd place: $1,800 | 3rd place: $1,500 | 4th place: $1,200 | 5th place: $1,000"
https://ethglobal.com/events/scaling2024,Filecoin,15000,Most meaningful use of Interplanetary Consensus for scalability,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/scaling2024,Filecoin,15000,Most Meaningful Use of IPC for Scalability - Runner Ups,2500,N/A,N/A
https://ethglobal.com/events/scaling2024,Filecoin,15000,Decentralize your dApps with Filecoin,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $750 | 3rd place: $1,000"
https://ethglobal.com/events/scaling2024,Filecoin,15000,Decentralize your dApps with Filecoin - Runner Ups,2500,N/A,N/A
https://ethglobal.com/events/scaling2024,Gnosis Chain,11000,Build new consumer experiences on Farcaster/Lens/dApps with Fileverse,1000,N/A,N/A
https://ethglobal.com/events/scaling2024,Gnosis Chain,11000,Build consumer focused products on Gnosis Chain for web3 users,4500,N/A,"1st place: $2,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/scaling2024,Gnosis Chain,11000,Build An Integration With Gnosis Pay,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Gnosis Chain,11000,Build developer tool/library/integration,1500,N/A,N/A
https://ethglobal.com/events/scaling2024,Gnosis Chain,11000,Build cross chain application using Hashi,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,RISC Zero,10000,ZK Coprocessor Bounty,5000,N/A,N/A
https://ethglobal.com/events/scaling2024,RISC Zero,10000,Best zkVM Application,3000,N/A,N/A
https://ethglobal.com/events/scaling2024,RISC Zero,10000,On-chain Identity Bounty,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Morph,5000,Consumer Centric Track,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Morph,5000,Innovation Track,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Morph,5000,Runner Ups,1000,N/A,N/A
https://ethglobal.com/events/scaling2024,Neon EVM,5000,Best Use Case of Neon EVM,3000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $500 | 3rd place: $500"
https://ethglobal.com/events/scaling2024,Neon EVM,5000,Use of Neon Transfer SDK,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Avail,5000,Best dApp deployed on Avail-powered Rollup,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Avail,5000,Best appchain/rollup/project built with Avail DA,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,Nillion,5000,Best novel use case of blind computation with Nillion,3000,N/A,N/A
https://ethglobal.com/events/scaling2024,Nillion,5000,Best application integrating Nillions tech,2000,N/A,N/A
https://ethglobal.com/events/scaling2024,PowerLoom,5000,Best Use of Powerloom,5000,N/A,"1st place: $1,000"
https://ethglobal.com/events/scaling2024,Witness,1000,Best Use of Witness Protocol,1000,N/A,N/A
https://ethglobal.com/events/scaling2024,Curvegrid,1000,The Curvegrid Prize,1000,N/A,1st place: $500 | 2nd place: $300 | 3rd place: $200
https://ethglobal.com/events/frameworks,Pinata,10000,Best Use of Pinata Farcaster API in a Frame,5000,N/A,N/A
https://ethglobal.com/events/frameworks,Pinata,10000,Best Use of Pinata's Frame Analytics in a Frame,2500,N/A,N/A
https://ethglobal.com/events/frameworks,Pinata,10000,Best Client for Frames,2500,N/A,N/A
